shape,value
"POLYGON ((-99.83142857142857 30.25534693877551, -99.82918367346937 30.25534693877551, -99.82918367346937 30.265, -99.83142857142857 30.265, -99.83142857142857 30.25534693877551))",0.12310924893392995
"POLYGON ((-99.83142857142857 30.265, -99.82918367346937 30.265, -99.82918367346937 30.27465306122449, -99.83142857142857 30.27465306122449, -99.83142857142857 30.265))",0.23185711466715908
"POLYGON ((-99.83142857142857 30.27465306122449, -99.82918367346937 30.27465306122449, -99.82918367346937 30.28430612244898, -99.83142857142857 30.28430612244898, -99.83142857142857 30.27465306122449))",0.2916539184745774
"POLYGON ((-99.83142857142857 30.28430612244898, -99.82918367346937 30.28430612244898, -99.82918367346937 30.293959183673465, -99.83142857142857 30.293959183673465, -99.83142857142857 30.28430612244898))",0.2425885416630656
"POLYGON ((-99.83142857142857 30.293959183673472, -99.82918367346937 30.293959183673472, -99.82918367346937 30.303612244897955, -99.83142857142857 30.303612244897955, -99.83142857142857 30.293959183673472))",0.1345175030370322
"POLYGON ((-99.83142857142857 30.303612244897963, -99.82918367346937 30.303612244897963, -99.82918367346937 30.313265306122446, -99.83142857142857 30.313265306122446, -99.83142857142857 30.303612244897963))",0.050771301668995614
"POLYGON ((-99.83142857142857 30.313265306122453, -99.82918367346937 30.313265306122453, -99.82918367346937 30.322918367346936, -99.83142857142857 30.322918367346936, -99.83142857142857 30.313265306122453))",0.013336450666316856
"POLYGON ((-99.83142857142857 30.322918367346944, -99.82918367346937 30.322918367346944, -99.82918367346937 30.332571428571427, -99.83142857142857 30.332571428571427, -99.83142857142857 30.322918367346944))",0.002479981219775118
"POLYGON ((-99.83142857142857 30.332571428571427, -99.82918367346937 30.332571428571427, -99.82918367346937 30.342224489795917, -99.83142857142857 30.342224489795917, -99.83142857142857 30.332571428571427))",0.00033003022151367484
"POLYGON ((-99.83142857142857 30.342224489795917, -99.82918367346937 30.342224489795917, -99.82918367346937 30.351877551020408, -99.83142857142857 30.351877551020408, -99.83142857142857 30.342224489795917))",3.1621910197275996e-5
"POLYGON ((-99.83142857142857 30.351877551020408, -99.82918367346937 30.351877551020408, -99.82918367346937 30.3615306122449, -99.83142857142857 30.3615306122449, -99.83142857142857 30.351877551020408))",2.187968875791597e-6
"POLYGON ((-99.83142857142857 30.3615306122449, -99.82918367346937 30.3615306122449, -99.82918367346937 30.37118367346939, -99.83142857142857 30.37118367346939, -99.83142857142857 30.3615306122449))",1.095008958439199e-7
"POLYGON ((-99.83142857142857 30.37118367346939, -99.82918367346937 30.37118367346939, -99.82918367346937 30.38083673469388, -99.83142857142857 30.38083673469388, -99.83142857142857 30.37118367346939))",6.4539005944560775e-9
"POLYGON ((-99.83142857142857 30.38083673469388, -99.82918367346937 30.38083673469388, -99.82918367346937 30.390489795918363, -99.83142857142857 30.390489795918363, -99.83142857142857 30.38083673469388))",8.906818383426942e-8
"POLYGON ((-99.83142857142857 30.39048979591837, -99.82918367346937 30.39048979591837, -99.82918367346937 30.400142857142853, -99.83142857142857 30.400142857142853, -99.83142857142857 30.39048979591837))",2.3170603130981077e-6
"POLYGON ((-99.83142857142857 30.40014285714286, -99.82918367346937 30.40014285714286, -99.82918367346937 30.409795918367344, -99.83142857142857 30.409795918367344, -99.83142857142857 30.40014285714286))",4.4192644199859966e-5
"POLYGON ((-99.83142857142857 30.40979591836735, -99.82918367346937 30.40979591836735, -99.82918367346937 30.419448979591834, -99.83142857142857 30.419448979591834, -99.83142857142857 30.40979591836735))",0.000618995157208668
"POLYGON ((-99.83142857142857 30.41944897959184, -99.82918367346937 30.41944897959184, -99.82918367346937 30.429102040816325, -99.83142857142857 30.429102040816325, -99.83142857142857 30.41944897959184))",0.006384676395195093
"POLYGON ((-99.83142857142857 30.429102040816325, -99.82918367346937 30.429102040816325, -99.82918367346937 30.438755102040815, -99.83142857142857 30.438755102040815, -99.83142857142857 30.429102040816325))",0.04861247125004214
"POLYGON ((-99.83142857142857 30.438755102040815, -99.82918367346937 30.438755102040815, -99.82918367346937 30.448408163265306, -99.83142857142857 30.448408163265306, -99.83142857142857 30.438755102040815))",0.27396021396317494
"POLYGON ((-99.83142857142857 30.448408163265306, -99.82918367346937 30.448408163265306, -99.82918367346937 30.458061224489796, -99.83142857142857 30.458061224489796, -99.83142857142857 30.448408163265306))",1.1501635112096036
"POLYGON ((-99.83142857142857 30.458061224489796, -99.82918367346937 30.458061224489796, -99.82918367346937 30.467714285714287, -99.83142857142857 30.467714285714287, -99.83142857142857 30.458061224489796))",3.623144290329483
"POLYGON ((-99.83142857142857 30.467714285714287, -99.82918367346937 30.467714285714287, -99.82918367346937 30.477367346938777, -99.83142857142857 30.477367346938777, -99.83142857142857 30.467714285714287))",8.035416538068658
"POLYGON ((-99.83142857142857 30.477367346938777, -99.82918367346937 30.477367346938777, -99.82918367346937 30.48702040816326, -99.83142857142857 30.48702040816326, -99.83142857142857 30.477367346938777))",9.836494730859165
"POLYGON ((-99.83142857142857 30.487020408163268, -99.82918367346937 30.487020408163268, -99.82918367346937 30.49667346938775, -99.83142857142857 30.49667346938775, -99.83142857142857 30.487020408163268))",5.912796155486431
"POLYGON ((-99.83142857142857 30.49667346938776, -99.82918367346937 30.49667346938776, -99.82918367346937 30.50632653061224, -99.83142857142857 30.50632653061224, -99.83142857142857 30.49667346938776))",2.230901196568841
"POLYGON ((-99.82918367346937 30.02367346938776, -99.8269387755102 30.02367346938776, -99.8269387755102 30.033326530612243, -99.82918367346937 30.033326530612243, -99.82918367346937 30.02367346938776))",0.00066810014734499
"POLYGON ((-99.82918367346937 30.033326530612243, -99.8269387755102 30.033326530612243, -99.8269387755102 30.042979591836733, -99.82918367346937 30.042979591836733, -99.82918367346937 30.033326530612243))",0.001264830395371263
"POLYGON ((-99.82918367346937 30.042979591836733, -99.8269387755102 30.042979591836733, -99.8269387755102 30.052632653061224, -99.82918367346937 30.052632653061224, -99.82918367346937 30.042979591836733))",0.001657557263627314
"POLYGON ((-99.82918367346937 30.052632653061224, -99.8269387755102 30.052632653061224, -99.8269387755102 30.062285714285714, -99.82918367346937 30.062285714285714, -99.82918367346937 30.052632653061224))",0.001499414356540469
"POLYGON ((-99.82918367346937 30.062285714285714, -99.8269387755102 30.062285714285714, -99.8269387755102 30.071938775510205, -99.82918367346937 30.071938775510205, -99.82918367346937 30.062285714285714))",0.0009372590520499725
"POLYGON ((-99.82918367346937 30.071938775510205, -99.8269387755102 30.071938775510205, -99.8269387755102 30.081591836734695, -99.82918367346937 30.081591836734695, -99.82918367346937 30.071938775510205))",0.00040671312927974816
"POLYGON ((-99.82918367346937 30.081591836734695, -99.8269387755102 30.081591836734695, -99.8269387755102 30.091244897959186, -99.82918367346937 30.091244897959186, -99.82918367346937 30.081591836734695))",0.00012334758588727709
"POLYGON ((-99.82918367346937 30.091244897959186, -99.8269387755102 30.091244897959186, -99.8269387755102 30.10089795918367, -99.82918367346937 30.10089795918367, -99.82918367346937 30.091244897959186))",2.6333339242494644e-5
"POLYGON ((-99.82918367346937 30.100897959183676, -99.8269387755102 30.100897959183676, -99.8269387755102 30.11055102040816, -99.82918367346937 30.11055102040816, -99.82918367346937 30.100897959183676))",3.9829635742762785e-6
"POLYGON ((-99.82918367346937 30.110551020408167, -99.8269387755102 30.110551020408167, -99.8269387755102 30.12020408163265, -99.82918367346937 30.12020408163265, -99.82918367346937 30.110551020408167))",4.29001836932031e-7
"POLYGON ((-99.82918367346937 30.120204081632657, -99.8269387755102 30.120204081632657, -99.8269387755102 30.12985714285714, -99.82918367346937 30.12985714285714, -99.82918367346937 30.120204081632657))",3.302945956397669e-8
"POLYGON ((-99.82918367346937 30.129857142857148, -99.8269387755102 30.129857142857148, -99.8269387755102 30.13951020408163, -99.82918367346937 30.13951020408163, -99.82918367346937 30.129857142857148))",1.8224810389436486e-9
"POLYGON ((-99.82918367346937 30.13951020408163, -99.8269387755102 30.13951020408163, -99.8269387755102 30.14916326530612, -99.82918367346937 30.14916326530612, -99.82918367346937 30.13951020408163))",7.219085252882358e-11
"POLYGON ((-99.82918367346937 30.14916326530612, -99.8269387755102 30.14916326530612, -99.8269387755102 30.158816326530612, -99.82918367346937 30.158816326530612, -99.82918367346937 30.14916326530612))",2.077098475793119e-12
"POLYGON ((-99.82918367346937 30.158816326530612, -99.8269387755102 30.158816326530612, -99.8269387755102 30.168469387755103, -99.82918367346937 30.168469387755103, -99.82918367346937 30.158816326530612))",1.7253958342985161e-12
"POLYGON ((-99.82918367346937 30.168469387755103, -99.8269387755102 30.168469387755103, -99.8269387755102 30.178122448979593, -99.82918367346937 30.178122448979593, -99.82918367346937 30.168469387755103))",9.250657382875203e-11
"POLYGON ((-99.82918367346937 30.178122448979593, -99.8269387755102 30.178122448979593, -99.8269387755102 30.187775510204084, -99.82918367346937 30.187775510204084, -99.82918367346937 30.178122448979593))",3.6737408031805666e-9
"POLYGON ((-99.82918367346937 30.187775510204084, -99.8269387755102 30.187775510204084, -99.8269387755102 30.197428571428567, -99.82918367346937 30.197428571428567, -99.82918367346937 30.187775510204084))",1.0550932049234765e-7
"POLYGON ((-99.82918367346937 30.197428571428574, -99.8269387755102 30.197428571428574, -99.8269387755102 30.207081632653058, -99.82918367346937 30.207081632653058, -99.82918367346937 30.197428571428574))",2.1925285931952907e-6
"POLYGON ((-99.82918367346937 30.207081632653065, -99.8269387755102 30.207081632653065, -99.8269387755102 30.216734693877548, -99.82918367346937 30.216734693877548, -99.82918367346937 30.207081632653065))",3.296991563291405e-5
"POLYGON ((-99.82918367346937 30.216734693877555, -99.8269387755102 30.216734693877555, -99.8269387755102 30.22638775510204, -99.82918367346937 30.22638775510204, -99.82918367346937 30.216734693877555))",0.0003584871564591686
"POLYGON ((-99.82918367346937 30.226387755102046, -99.8269387755102 30.226387755102046, -99.8269387755102 30.23604081632653, -99.82918367346937 30.23604081632653, -99.82918367346937 30.226387755102046))",0.0028115577976010834
"POLYGON ((-99.82918367346937 30.23604081632653, -99.8269387755102 30.23604081632653, -99.8269387755102 30.24569387755102, -99.82918367346937 30.24569387755102, -99.82918367346937 30.23604081632653))",0.015818585850729133
"POLYGON ((-99.82918367346937 30.24569387755102, -99.8269387755102 30.24569387755102, -99.8269387755102 30.25534693877551, -99.82918367346937 30.25534693877551, -99.82918367346937 30.24569387755102))",0.06318752397860447
"POLYGON ((-99.82918367346937 30.25534693877551, -99.8269387755102 30.25534693877551, -99.8269387755102 30.265, -99.82918367346937 30.265, -99.82918367346937 30.25534693877551))",0.17613341390088794
"POLYGON ((-99.82918367346937 30.265, -99.8269387755102 30.265, -99.8269387755102 30.27465306122449, -99.82918367346937 30.27465306122449, -99.82918367346937 30.265))",0.3344695600334432
"POLYGON ((-99.82918367346937 30.27465306122449, -99.8269387755102 30.27465306122449, -99.8269387755102 30.28430612244898, -99.82918367346937 30.28430612244898, -99.82918367346937 30.27465306122449))",0.42221395301371173
"POLYGON ((-99.82918367346937 30.28430612244898, -99.8269387755102 30.28430612244898, -99.8269387755102 30.293959183673465, -99.82918367346937 30.293959183673465, -99.82918367346937 30.28430612244898))",0.35016110620078134
"POLYGON ((-99.82918367346937 30.293959183673472, -99.8269387755102 30.293959183673472, -99.8269387755102 30.303612244897955, -99.82918367346937 30.303612244897955, -99.82918367346937 30.293959183673472))",0.19262923502421267
"POLYGON ((-99.82918367346937 30.303612244897963, -99.8269387755102 30.303612244897963, -99.8269387755102 30.313265306122446, -99.82918367346937 30.313265306122446, -99.82918367346937 30.303612244897963))",0.0719843956268028
"POLYGON ((-99.82918367346937 30.313265306122453, -99.8269387755102 30.313265306122453, -99.8269387755102 30.322918367346936, -99.82918367346937 30.322918367346936, -99.82918367346937 30.313265306122453))",0.018727543088784934
"POLYGON ((-99.82918367346937 30.322918367346944, -99.8269387755102 30.322918367346944, -99.8269387755102 30.332571428571427, -99.82918367346937 30.332571428571427, -99.82918367346937 30.322918367346944))",0.0034538431467838453
"POLYGON ((-99.82918367346937 30.332571428571427, -99.8269387755102 30.332571428571427, -99.8269387755102 30.342224489795917, -99.82918367346937 30.342224489795917, -99.82918367346937 30.332571428571427))",0.0004565610842188613
"POLYGON ((-99.82918367346937 30.342224489795917, -99.8269387755102 30.342224489795917, -99.8269387755102 30.351877551020408, -99.82918367346937 30.351877551020408, -99.82918367346937 30.342224489795917))",4.351405114022107e-5
"POLYGON ((-99.82918367346937 30.351877551020408, -99.8269387755102 30.351877551020408, -99.8269387755102 30.3615306122449, -99.82918367346937 30.3615306122449, -99.82918367346937 30.351877551020408))",2.9982680616609307e-6
"POLYGON ((-99.82918367346937 30.3615306122449, -99.8269387755102 30.3615306122449, -99.8269387755102 30.37118367346939, -99.82918367346937 30.37118367346939, -99.82918367346937 30.3615306122449))",1.4953617017392072e-7
"POLYGON ((-99.82918367346937 30.37118367346939, -99.8269387755102 30.37118367346939, -99.8269387755102 30.38083673469388, -99.82918367346937 30.38083673469388, -99.82918367346937 30.37118367346939))",7.58588233499026e-9
"POLYGON ((-99.82918367346937 30.38083673469388, -99.8269387755102 30.38083673469388, -99.8269387755102 30.390489795918363, -99.82918367346937 30.390489795918363, -99.82918367346937 30.38083673469388))",7.823586111847425e-8
"POLYGON ((-99.82918367346937 30.39048979591837, -99.8269387755102 30.39048979591837, -99.8269387755102 30.400142857142853, -99.82918367346937 30.400142857142853, -99.82918367346937 30.39048979591837))",2.0308513802215734e-6
"POLYGON ((-99.82918367346937 30.40014285714286, -99.8269387755102 30.40014285714286, -99.8269387755102 30.409795918367344, -99.82918367346937 30.409795918367344, -99.82918367346937 30.40014285714286))",3.865418445547487e-5
